"voterbase_id","score"
"MO-000000155620",0.981229292
"MO-000000155704",0.45805645
"MO-000000155877",0.987238849
"MO-000000156045",0.84735104
"MO-000000156108",0.86837465
"MO-000000156126",0.990841388
"MO-000000156615",0.8530999
"MO-000000156726",0.950386994
"MO-000000157825",0.9949643593
"MO-000000158782",0.70132297
"MO-000000158983",0.977846047
"MO-000000159139",0.989372908
"MO-000000159250",0.995745318
"MO-000000159782",0.986798713
"MO-000000160186",0.95312568
"MO-000000160215",0.97860665
"MO-000000160261",0.98282857
"MO-000000161006",0.970962254
"MO-000000161204",0.992440281
"MO-000000161241",0.9975015996
"MO-000000161393",0.05145967
"MO-000000161576",0.991850846
"MO-000000162016",0.975435233
"MO-000000162255",0.9968365117
"MO-000000163590",0.9973030158
"MO-000000164708",0.9982852195
"MO-000000166669",0.984763567
"MO-000000167748",0.9957664753
"MO-000000167837",0.997591307
"MO-000000168052",0.987613566
"MO-000000168334",0.81084555
"MO-000000168632",0.9945247592
"MO-000000168755",0.9962233326
"MO-000000169265",0.6799271
"MO-000000169267",0.67582238
"MO-000000169472",0.9979770673
"MO-000000169476",0.990046895
"MO-000000169898",0.90273231
"MO-000000170244",0.995796385
"MO-000000170278",0.980736917
"MO-000000170391",0.9965441076
"MO-000000170510",0.990995827
"MO-000000170858",0.9989310248
"MO-000000172289",0.95428282
"MO-000000172505",0.9934550235
"MO-000000172538",0.987169101
"MO-000000173207",0.997890278
"MO-000000174128",0.9966580241
"MO-000000174189",0.3823026
"MO-000000174662",0.15108746
"MO-000000175191",0.986772337
"MO-000000175391",0.96412404
"MO-000000175828",0.986059019
"MO-000000177061",0.975900678
"MO-000000177364",0.979823982
"MO-000000178159",0.1802139
"MO-000000178184",0.989482185
"MO-000000178301",0.97442437
"MO-000000178801",0.9958765996
"MO-000000178891",0.894489266
"MO-000000179101",0.9937750394
"MO-000000180102",0.87090832
"MO-000000180178",0.978998933
"MO-000000180751",0.66766235
"MO-000000181020",0.6893018
"MO-000000181342",0.6580379
"MO-000000181372",0.82193692
"MO-000000181466",0.989788738
"MO-000000181552",0.975816503
"MO-000000181859",0.949704807
"MO-000000182261",0.92996652
"MO-000000182418",0.991252453
"MO-000000182626",0.80046171
"MO-000000183463",0.34891295
"MO-000000184260",0.990931145
"MO-000000184512",0.988294365
"MO-000000185127",0.77894996
"MO-000000185343",0.81117286
"MO-000000185460",0.993253515
"MO-000000185962",0.983165666
"MO-000000186458",0.95387021
"MO-000000186727",0.982001958
"MO-000000186979",0.994601715
"MO-000000187604",0.991466343
"MO-000000187995",0.995927529
"MO-000000188078",0.9953645784
"MO-000000188268",0.982593706
"MO-000000189087",0.84941019
"MO-000000189121",0.958739504
"MO-000000189131",0.984463464
"MO-000000189215",0.997071928
"MO-000000189316",0.92128002
"MO-000000189746",0.93878361
"MO-000000189911",0.984684573
"MO-000000190016",0.998808043
"MO-000000190626",0.58166194
"MO-000000190634",0.29361373
"MO-000000190684",0.979780644
"MO-000000190935",0.989987214
"MO-000000191066",0.993806869
"MO-000000191123",0.13255346
"MO-000000191441",0.942161687
"MO-000000191713",0.9963458278
"MO-000000191938",0.6988795
"MO-000000191978",0.976861402
"MO-000000192664",0.28476465
"MO-000000193158",0.986160334
"MO-000000193409",0.9965238182
"MO-000000193415",0.9944637856
"MO-000000193773",0.989549007
"MO-000000194577",0.24241704
"MO-000000195571",0.9216387
"MO-000000195731",0.9976479018
"MO-000000196088",0.99551097
"MO-000000196273",0.977993356
"MO-000000197293",0.95505132
"MO-000000198214",0.991509773
"MO-000000198658",0.994039716
"MO-000000199318",0.983722875
"MO-000000199565",0.9964810305
"MO-000000199609",0.98252293
"MO-000000199908",0.9927283125
"MO-000000201515",0.93186176
"MO-000000201612",0.59232667
"MO-000000202030",0.30102867
"MO-000000202306",0.92418952
"MO-000000202335",0.994807381
"MO-000000202579",0.907069124
"MO-000000202586",0.2074371
"MO-000000202804",0.87373851
"MO-000000203251",0.9861188885
"MO-000000203378",0.0303609
"MO-000000203418",0.29034716
"MO-000000204050",0.9929731158
"MO-000000204540",0.961110212
"MO-000000205003",0.982099228
"MO-000000205280",0.968447573
"MO-000000205326",0.96851252
"MO-000000206338",0.997943017
"MO-000000206350",0.4108251
"MO-000000206887",0.973387819
"MO-000000206901",0.91498155
"MO-000000207287",0.986551844
"MO-000000207657",0.983613983
"MO-000000207739",0.90171327
"MO-000000208083",0.28104895
"MO-000000208906",0.921822056
"MO-000000209329",0.960739147
"MO-000000209431",0.4078123
"MO-000000209476",0.955872104
"MO-000000209540",0.88917334
"MO-000000210416",0.2877837
"MO-000000211235",0.43207467
"MO-000000212028",0.69754344
"MO-000000212181",0.27304363
"MO-000000212371",0.960833084
"MO-000000212793",0.1064853
"MO-000000213450",0.992679617
"MO-000000214187",0.979988897
"MO-000000214557",0.78280139
"MO-000000215395",0.975457478
"MO-000000216068",0.953332778
"MO-000000216328",0.884674154
"MO-000000216581",0.995258665
"MO-000000216738",0.9915283695
"MO-000000216849",0.970690481
"MO-000000216982",0.986381241
"MO-000000217000",0.2621713
"MO-000000217258",0.5569767
"MO-000000217604",0.991939977
"MO-000000218242",0.983607564
"MO-000000218506",0.52951047
"MO-000000219330",0.1399101
"MO-000000219442",0.9921350675
"MO-000000219480",0.99162244
"MO-000000219649",0.942926295
"MO-000000220394",0.77245548
"MO-000000220843",0.91508223
"MO-000000221283",0.989425625
"MO-000000221576",0.94606813
"MO-000000221679",0.986295423
"MO-000000222717",0.968428038
"MO-000000222985",0.9970006458
"MO-000000223177",0.9939262155
"MO-000000224159",0.988778487
"MO-000000225241",0.2244861
"MO-000000225446",0.977588324
"MO-000000226591",0.225199
"MO-000000226695",0.03934056
"MO-000000226879",0.12932533
"MO-000000227254",0.89515011
"MO-000000228495",0.94841317
"MO-000000229291",0.0494021
"MO-000000229631",0.79398008
"MO-000000229824",0.988731547
"MO-000000230080",0.142188
"MO-000000231538",0.87166823
"MO-000000231978",0.98280243
"MO-000000232609",0.995859242
"MO-000000235217",0.772887
"MO-000000235385",0.997608533
"MO-000000236421",0.984564683
"MO-000000236690",0.98432192
"MO-000000236739",0.72366732
"MO-000000237011",0.15712273
"MO-000000237244",0.2358465
"MO-000000237641",0.995307524
"MO-000000237995",0.985813964
"MO-000000238365",0.6383974
"MO-000000238739",0.18675417
"MO-000000239159",0.57400304
"MO-000000239186",0.2360348
"MO-000000239224",0.95086501
"MO-000000239312",0.85520393
"MO-000000239542",0.98745808
"MO-000000239947",0.946715806
"MO-000000240177",0.8287174
"MO-000000240319",0.68948013
"MO-000000240488",0.99933940807
"MO-000000240953",0.58154696
"MO-000000241182",0.939843915
"MO-000000241189",0.00600606000000004
"MO-000000241482",0.91251529
"MO-000000241849",0.945544217
"MO-000000241996",0.259976
"MO-000000242101",0.969900664
"MO-000000242747",0.51195353
"MO-000000242781",0.988655391
"MO-000000242803",0.05650663
"MO-000000242875",0.996656553
"MO-000000242972",0.94902736
"MO-000000243525",0.990225095
"MO-000000243693",0.0373711
"MO-000000244512",0.9988090761
"MO-000000245072",0.992362328
"MO-000000245623",0.995736473
"MO-000000246197",0.900765166
"MO-000000246234",0.96409261
"MO-000000246712",0.988072757
"MO-000000246853",0.75553861
"MO-000000247967",0.9941657586
"MO-000000249366",0.99058854
"MO-000000249579",0.929445684
"MO-000000249852",0.09509516
"MO-000000249946",0.2852505
"MO-000000250200",0.8600768
"MO-000000250473",0.9986580779
"MO-000000251271",0.9556813
"MO-000000251758",0.29415905
"MO-000000252339",0.9984390371
"MO-000000252424",0.960414194
"MO-000000253745",0.93341837
"MO-000000253765",0.9939567214
"MO-000000254228",0.91438125
"MO-000000255424",0.9955526805
"MO-000000256304",0.990848326
"MO-000000256630",0.9986596298
"MO-000000256891",0.1763573
"MO-000000258097",0.993732851
"MO-000000258866",0.996268875
"MO-000000259447",0.44034535
"MO-000000259509",0.96895168
"MO-000000259519",0.9988818122
"MO-000000259789",0.978515184
"MO-000000259909",0.51523426
"MO-000000259964",0.946126953
"MO-000000260022",0.9850129
"MO-000000260207",0.94929994
"MO-000000260605",0.969599992
"MO-000000260721",0.9982685486
"MO-000000260828",0.7223034
"MO-000000261038",0.91858783
"MO-000000261115",0.9985796646
"MO-000000261170",0.9983240656
"MO-000000261469",0.958110556
"MO-000000261962",0.974408183
"MO-000000262403",0.912506506
"MO-000000262459",0.401723
"MO-000000262482",0.989382219
"MO-000000262919",0.994273165
"MO-000000263384",0.9992306264
"MO-000000263878",0.9968079312
"MO-000000264300",0.05877334
"MO-000000264375",0.964301307
"MO-000000264518",0.9945787876
"MO-000000264607",0.89531958
"MO-000000265049",0.984142676
"MO-000000265335",0.9958207933
"MO-000000265596",0.971072163
"MO-000000266468",0.91913069
"MO-000000266614",0.995950809
"MO-000000266882",0.89738562
"MO-000000266985",0.970200023
"MO-000000267259",0.99885862
"MO-000000267287",0.9984589656
"MO-000000267363",0.9973621827
"MO-000000267423",0.97982714
"MO-000000267980",0.984356955
"MO-000000268381",0.996068712
"MO-000000268826",0.97878479
"MO-000000269097",0.79464287
"MO-000000269264",0.96485601
"MO-000000269396",0.989446694
"MO-000000269669",0.92551184
"MO-000000270092",0.994834948
"MO-000000270129",0.99911854713
"MO-000000270212",0.9959695
"MO-000000270312",0.985833121
"MO-000000270759",0.86512227
"MO-000000270777",0.9971838635
"MO-000000270961",0.19290817
"MO-000000270980",0.98504911
"MO-000000271630",0.59616295
"MO-000000271846",0.980854638
"MO-000000271987",0.995819896
"MO-000000272226",0.94489545
"MO-000000272445",0.995635329
"MO-000000272528",0.9973564295
"MO-000000272625",0.9982447632
"MO-000000272652",0.51336685
"MO-000000272707",0.99952543012
"MO-000000273020",0.9972304555
"MO-000000273158",0.05176204
"MO-000000273446",0.90544133
"MO-000000273747",0.96487528
"MO-000000273769",0.9991089298
"MO-000000273789",0.9936327916
"MO-000000273804",0.41575086
"MO-000000273919",0.978099374
"MO-000000274070",0.9984626215
"MO-000000274260",0.981563402
"MO-000000274416",0.994328261
"MO-000000274627",0.96516381
"MO-000000274630",0.988425311
"MO-000000274800",0.939252235
"MO-000000274986",0.99531338
"MO-000000275930",0.9961345496
"MO-000000276242",0.969266554
"MO-000000276571",0.964272156
"MO-000000278714",0.9942312436
"MO-000000279626",0.89349062
"MO-000000279664",0.9978105787
"MO-000000279711",0.972131966
"MO-000000279843",0.981429022
"MO-000000280098",0.890244156
"MO-000000280996",0.987558698
"MO-000000281818",0.96805554
"MO-000000282488",0.984338697
"MO-000000282705",0.956820734
"MO-000000282774",0.9974103945
"MO-000000284159",0.985109382
"MO-000000284249",0.99930099223
"MO-000000284611",0.9955602996
"MO-000000285059",0.945853584
"MO-000000285186",0.7015743
"MO-000000285491",0.95245078
"MO-000000285865",0.95152894
"MO-000000285991",0.924116075
"MO-000000286038",0.9944364345
"MO-000000286201",0.9963024524
"MO-000000286288",0.998272469
"MO-000000286933",0.992919899
"MO-000000286951",0.987245934
"MO-000000287176",0.988564914
"MO-000000287471",0.979403432
"MO-000000287801",0.985636572
"MO-000000287935",0.977909606
"MO-000000288055",0.967741776
"MO-000000288084",0.91556864
"MO-000000288189",0.981305376
"MO-000000288626",0.992681778
"MO-000000288654",0.9982783035
"MO-000000289379",0.897968665
"MO-000000289810",0.95790831
"MO-000000290557",0.9969474978
"MO-000000291024",0.946050975
"MO-000000291443",0.992914791
"MO-000000291824",0.95857014
"MO-000000292207",0.5930156
"MO-000000292717",0.96666063
"MO-000000292890",0.6367149
"MO-000000293516",0.9980969101
"MO-000000293668",0.0760027
"MO-000000293706",0.2441404
"MO-000000294013",0.995718668
"MO-000000294711",0.7677963
"MO-000000294985",0.988055953
"MO-000000296375",0.992728846
"MO-000000297098",0.3359495
"MO-000000297120",0.943572406
"MO-000000297585",0.997277762
"MO-000000297638",0.84400082
"MO-000000297757",0.25588477
"MO-000000297864",0.9928169255
"MO-000000298591",0.74096146
"MO-000000300351",0.7209007
"MO-000000300638",0.991798767
"MO-000000300768",0.985300213
"MO-000000300868",0.65675643
"MO-000000301109",0.977313938
"MO-000000301365",0.995608168
"MO-000000301455",0.987109152
"MO-000000301675",0.9909603745
"MO-000000301908",0.969478017
"MO-000000302188",0.9051724
"MO-000000302243",0.987527198
"MO-000000302594",0.963330906
"MO-000000302844",0.93539173
"MO-000000302973",0.0522476
"MO-000000304201",0.981291238
"MO-000000305453",0.944671195
"MO-000000305498",0.98408688
"MO-000000305764",0.93544485
"MO-000000306025",0.86150888
"MO-000000306206",0.91963597
"MO-000000306419",0.992575511
"MO-000000307393",0.0505343
"MO-000000308567",0.991101893
"MO-000000309340",0.99914935
"MO-000000309473",0.978265
"MO-000000309782",0.982238455
"MO-000000309859",0.9973095604
"MO-000000310245",0.9886091165
"MO-000000310331",0.978132654
"MO-000000310343",0.963642836
"MO-000000310513",0.98391222
"MO-000000311284",0.997732859
"MO-000000312150",0.9947792203
"MO-000000312195",0.98958001
"MO-000000312396",0.91881373
"MO-000000312947",0.965196144
"MO-000000312963",0.989506394
